Seconds,R_Time,SealID,Recording_ID,ID,Sleep_Code,Simple_Sleep_Code,Resp_Code,Water_Code,DN,pitch,roll,heading,x,y,z,geoX,geoY,Depth,speed,Lat,Long,Stroke_Rate,Heart_Rate,L_EEG_Delta,R_EEG_Delta,HR_VLF_Power
169138,2021-04-22 17:01:08,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7091,0.135011902,2.90432062,-2.038586769,43801.48626,-69236.91105,-196.4659138,45280.65394,-114720.3135,196.4659138,0.2,36.14081408,-121.9020023,0.2605525,44.17722,13.46083,6.499138,0.7829334
169139,2021-04-22 17:01:09,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7091,0.1449412,2.899325416,-2.011199946,43801.30781,-69236.99689,-196.5967522,45280.1479,-114720.3566,196.5967522,0.2,36.1408156,-121.9020045,0.2605525,44.93956,22.66848,4.186961,0.7829334
169140,2021-04-22 17:01:10,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7091,0.132274802,2.88588825,-1.974285211,43801.1271,-69237.07774,-196.7010095,45279.63959,-114720.3948,196.7010095,0.2,36.14081715,-121.9020069,0.2605525,43.83937,24.04963,10.19862,0.7829334
169141,2021-04-22 17:01:11,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.139871999,2.890167017,-1.913573181,43800.94303,-69237.15099,-196.8853613,45279.12793,-114720.4253,196.8853613,0.2,36.14081874,-121.9020093,0.2605525,46.21397,25.89115,10.19862,0.07345033
169142,2021-04-22 17:01:12,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.136436083,2.897176732,-1.92274183,43800.75718,-69237.2196,-197.0258861,45278.61448,-114720.4512,197.0258861,0.2,36.14082035,-121.9020118,0.2605525,43.56668,15.30236,2.799655,0.07345033
169143,2021-04-22 17:01:13,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.135615787,2.917972732,-1.871510878,43800.56928,-69237.28241,-197.1396663,45278.09899,-114720.4713,197.1396663,0.2,36.140822,-121.9020143,0.2605525,38.14294,14.3816,0.9499138,0.07345033
169144,2021-04-22 17:01:14,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.143472167,2.921371772,-1.850310183,43800.37929,-69237.33841,-197.3034493,45277.5814,-114720.4845,197.3034493,0.2,36.14082369,-121.9020168,0.2605525,37.88459,33.25727,3.262091,0.07345033
169145,2021-04-22 17:01:15,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.148655062,2.923844618,-1.840607567,43800.18888,-69237.39224,-197.3937874,45277.06339,-114720.4956,197.3937874,0.2,36.1408254,-121.9020194,0.2605525,41.54726,14.3816,7.424009,0.07345033
169146,2021-04-22 17:01:16,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.1717169,2.912299761,-1.845833577,43799.99856,-69237.4446,-197.5944989,45276.54548,-114720.5053,197.5944989,0.2,36.14082711,-121.902022,0.2605525,47.81633,5.634333,5.111832,0.07345033
169147,2021-04-22 17:01:17,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.194990656,2.916823972,-1.842784532,43799.80917,-69237.49735,-197.7034341,45276.02849,-114720.5153,197.7034341,0.2,36.14082882,-121.9020246,0.2605525,45.63429,30.0346,10.19862,0.07345033
169148,2021-04-22 17:01:18,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.223850552,2.9281309,-1.835302201,43799.62065,-69237.54934,-197.9253067,45275.51238,-114720.5246,197.9253067,0.2,36.14083054,-121.9020272,0.2605525,45.49533,21.28733,5.111832,0.07345033
169149,2021-04-22 17:01:19,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7092,0.23106495,2.937849617,-1.863785617,43799.43349,-69237.60299,-198.0225819,45274.99762,-114720.5355,198.0225819,0.2,36.14083224,-121.9020297,0.2605525,46.07927,11.15892,4.649397,0.2013779
169150,2021-04-22 17:01:20,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7093,0.242570935,2.946942805,-1.894154496,43799.24841,-69237.66222,-198.2127239,45274.48494,-114720.552,198.2127239,0.2,36.14083391,-121.9020322,0.2605525,47.00717,24.04963,4.186961,0.2013779
169151,2021-04-22 17:01:21,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7093,0.246080535,2.941619574,-1.960049149,43799.06648,-69237.7298,-198.374776,45273.97542,-114720.5769,198.374776,0.2,36.14083553,-121.9020347,0.2605525,46.70255,9.317391,2.33722,0.2013779
169152,2021-04-22 17:01:22,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7093,0.248254508,2.919638281,-2.049295953,43798.88964,-69237.80932,-198.430189,45273.47099,-114720.6137,198.430189,0.2,36.14083708,-121.902037,0.2605525,46.6856,34.17804,3.262091,0.2013779
169153,2021-04-22 17:01:23,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7093,0.234264608,2.891584433,-2.11439418,43798.71869,-69237.90132,-198.5883057,45272.97244,-114720.6629,198.5883057,0.2,36.14083856,-121.9020391,0.2605525,45.95037,15.76274,3.262091,0.2013779
169154,2021-04-22 17:01:24,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7093,0.225679417,2.863730637,-2.203707904,43798.55619,-69238.00836,-198.7364932,45272.48234,-114720.7272,198.7364932,0.2,36.14083997,-121.9020412,0.2605525,45.77633,10.69854,3.724526,0.2013779
169155,2021-04-22 17:01:25,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7093,0.212338312,2.839624146,-2.292963151,43798.40471,-69238.13127,-198.9345117,45272.00327,-114720.8074,198.9345117,0.2,36.14084132,-121.902043,0.2605525,45.37162,18.98542,2.799655,0.2013779
169156,2021-04-22 17:01:26,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7093,0.180986154,2.827793072,-2.369565149,43798.26293,-69238.26665,-198.993317,45271.53389,-114720.9001,198.993317,0.2,36.14084262,-121.9020446,0.2605525,44.75507,7.01548,9.27375,0.2013779
169157,2021-04-22 17:01:27,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7093,0.137864219,2.814579985,-2.452898332,43798.1325,-69238.41476,-199.1527919,45271.07587,-114721.0055,199.1527919,0.2,36.14084389,-121.9020461,0.2605525,43.74847,9.317391,4.649397,0.005328553
169158,2021-04-22 17:01:28,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7094,0.082548511,2.80353196,-2.556073032,43798.01592,-69238.57567,-199.2747554,45270.63169,-114721.1236,199.2747554,0.2,36.14084514,-121.9020474,0.2605525,44.12012,5.173951,4.649397,0.005328553
169159,2021-04-22 17:01:29,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7094,0.022331217,2.787289025,-2.625504063,43797.91027,-69238.74507,-199.3592746,45270.19844,-114721.2503,199.3592746,0.2,36.14084639,-121.9020485,0.2605525,44.39423,10.23816,4.649397,0.005328553
169160,2021-04-22 17:01:30,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7094,-0.053599839,2.767645005,-2.679310609,43797.81712,-69238.92188,-199.4601313,45269.77769,-114721.3844,199.4601313,0.2,36.14084765,-121.9020494,0.2605525,42.99024,11.6193,2.799655,0.005328553
169161,2021-04-22 17:01:31,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7094,-0.095523215,2.752882006,-2.742703002,43797.73594,-69239.10396,-199.5958162,45269.36892,-114721.5238,199.5958162,0.2,36.14084895,-121.9020503,0.2605525,42.05908,32.33651,3.724526,0.005328553
169162,2021-04-22 17:01:32,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,LV Slow Wave Sleep,SWS,Apnea,OPEN OCEAN,738268.7094,-0.136418149,2.739240699,-2.774628287,43797.66212,-69239.28835,-199.6934024,45268.9675,-114721.6654,199.6934024,0.2,36.14085028,-121.902051,0.2605525,41.93638,6.555097,0.9499138,0.005328553
169163,2021-04-22 17:01:33,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7094,-0.167153135,2.742371311,-2.784498168,43797.59326,-69239.47356,-199.7958489,45268.57105,-114721.8079,199.7958489,0.2,36.14085164,-121.9020516,0.2605525,42.18444,13.46083,9.27375,0.005328553
169164,2021-04-22 17:01:34,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7094,-0.177178712,2.755475345,-2.880498405,43797.53241,-69239.66085,-199.976982,45268.1826,-114721.9525,199.976982,0.2,36.14085302,-121.9020522,0.2605525,43.17135,15.30236,3.724526,0.005328553
169165,2021-04-22 17:01:35,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7094,-0.167936305,2.767635703,-2.892432107,43797.48104,-69239.85096,-200.0916779,45267.80363,-114722.0999,200.0916779,0.2,36.14085442,-121.9020527,0.2605525,42.29954,18.98542,1.412349,0.274835
169166,2021-04-22 17:01:36,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7094,-0.149030583,2.783889402,-2.969489768,43797.44076,-69240.04417,-200.2550037,45267.43576,-114722.2503,200.2550037,0.2,36.14085584,-121.902053,0.2605525,41.85113,25.43077,0.9499138,0.274835
169167,2021-04-22 17:01:37,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,-0.110003109,2.779774141,-2.992901214,43797.40933,-69240.23986,-200.456018,45267.07673,-114722.4033,200.456018,0.2,36.14085728,-121.9020532,0.2605525,44.44154,7.01548,0.9499138,0.274835
169168,2021-04-22 17:01:38,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,-0.074948935,2.779454206,-3.072460037,43797.38854,-69240.43775,-200.5161045,45266.72835,-114722.5585,200.5161045,0.2,36.14085875,-121.9020534,0.2605525,43.70698,9.317391,2.33722,0.274835
169169,2021-04-22 17:01:39,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,-0.017543016,2.789028152,-3.135231085,43797.3813,-69240.6373,-200.7410425,45266.39351,-114722.7153,200.7410425,0.2,36.14086025,-121.9020534,0.2605525,43.2613,5.634333,3.262091,0.274835
169170,2021-04-22 17:01:40,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,0.019679253,2.798745991,3.130954406,43797.38346,-69240.83723,-200.8038181,45266.06808,-114722.8725,200.8038181,0.2,36.14086179,-121.9020533,0.2605525,45.4618,6.555097,2.33722,0.274835
169171,2021-04-22 17:01:41,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,0.060842029,2.811226464,3.067176059,43797.39259,-69241.03679,-200.9849025,45265.74961,-114723.0293,200.9849025,0.2,36.14086335,-121.9020532,0.2605525,45.76901,8.396627,4.186961,0.274835
169172,2021-04-22 17:01:42,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,0.093047905,2.834509703,3.035721495,43797.40824,-69241.23551,-201.1670574,45265.43766,-114723.1853,201.1670574,0.2,36.14086494,-121.902053,0.2605525,45.73369,8.396627,1.874785,0.274835
169173,2021-04-22 17:01:43,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,0.132099098,2.852392113,3.022764808,43797.43129,-69241.43285,-201.3158843,45265.13312,-114723.3399,201.3158843,0.2,36.14086658,-121.9020527,0.2605525,45.69936,5.634333,1.412349,0.2458112
169174,2021-04-22 17:01:44,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,0.151618174,2.861755893,2.989509424,43797.45996,-69241.6287,-201.4206789,45264.83419,-114723.4931,201.4206789,0.2,36.14086824,-121.9020524,0.2605525,46.06896,5.634333,1.412349,0.2458112
169175,2021-04-22 17:01:45,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7095,0.179211934,2.862610447,2.959042247,43797.49284,-69241.82322,-201.5660205,45264.53947,-114723.6449,201.5660205,0.2,36.14086994,-121.902052,0.2605525,46.63413,10.69854,3.724526,0.2458112
169176,2021-04-22 17:01:46,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7096,0.187395968,2.863672428,2.909618298,43797.53198,-69242.01602,-201.7291175,45264.25102,-114723.795,201.7291175,0.2,36.14087168,-121.9020516,0.2605525,46.57649,3.332421,2.33722,0.2458112
169177,2021-04-22 17:01:47,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7096,0.186593672,2.852852573,2.878174742,43797.57925,-69242.20671,-201.8811245,45263.97069,-114723.9429,201.8811245,0.2,36.14087347,-121.9020511,0.2605525,45.64884,7.475862,2.33722,0.2458112
169178,2021-04-22 17:01:48,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7096,0.177818039,2.846882504,2.816063012,43797.63516,-69242.39517,-202.0304375,45263.69901,-114724.0887,202.0304375,0.2,36.14087532,-121.9020505,0.2605525,44.11717,16.68351,1.412349,0.2458112
169179,2021-04-22 17:01:49,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7096,0.162303358,2.836168775,2.793426718,43797.70087,-69242.58094,-202.1209338,45263.43712,-114724.2317,202.1209338,0.2,36.14087724,-121.9020499,0.2605525,44.68841,14.84198,3.262091,0.2458112
169180,2021-04-22 17:01:50,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7096,0.135469611,2.82850702,2.71514087,43797.77662,-69242.76356,-202.3020872,45263.18528,-114724.3716,202.3020872,0.2,36.14087923,-121.9020492,0.2605525,44.53635,20.36657,0.9499138,0.2458112
169181,2021-04-22 17:01:51,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7096,0.100927215,2.815941915,2.678841134,43797.86311,-69242.94227,-202.3875421,45262.94417,-114724.5076,202.3875421,0.2,36.14088131,-121.9020484,0.2605525,45.20328,6.555097,1.874785,0.2458112
169182,2021-04-22 17:01:52,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7096,0.063613694,2.814819831,2.614187173,43797.95964,-69243.1166,-202.5234119,45262.7131,-114724.6392,202.5234119,0.2,36.14088347,-121.9020476,0.2605525,45.87391,15.30236,2.799655,0.05949348
169183,2021-04-22 17:01:53,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7096,0.017125401,2.800345989,2.568160273,43798.06462,-69243.28657,-202.6525014,45262.49049,-114724.7664,202.6525014,0.2,36.14088571,-121.9020467,0.2605525,44.95866,10.23816,1.412349,0.05949348
169184,2021-04-22 17:01:54,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.026495042,2.788612334,2.483989124,43798.17957,-69243.45013,-202.8144698,45262.27784,-114724.8873,202.8144698,0.2,36.14088806,-121.9020458,0.2605525,45.78109,14.84198,0.9499138,0.05949348
169185,2021-04-22 17:01:55,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.060513631,2.771435632,2.440388725,43798.30478,-69243.60574,-202.9362773,45262.07546,-114725.0001,202.9362773,0.2,36.14089051,-121.9020448,0.2605525,45.38594,2.411657,1.412349,0.05949348
169186,2021-04-22 17:01:56,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.092913218,2.7789248,2.402557805,43798.43688,-69243.75509,-203.0504923,45261.87996,-114725.1068,203.0504923,0.2,36.14089306,-121.9020438,0.2605525,44.81057,2.411657,1.874785,0.05949348
169187,2021-04-22 17:01:57,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.116412088,2.780457884,2.320984592,43798.5744,-69243.89866,-203.1958991,45261.68989,-114725.2076,203.1958991,0.2,36.14089568,-121.9020428,0.2605525,46.11306,14.3816,6.961574,0.05949348
169188,2021-04-22 17:01:58,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.144323349,2.778661037,2.276974137,43798.71989,-69244.03325,-203.2788936,45261.50778,-114725.2995,203.2788936,0.2,36.14089841,-121.9020418,0.2605525,47.85822,5.173951,5.574267,0.05949348
169189,2021-04-22 17:01:59,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.144722393,2.786265862,2.218704433,43798.87322,-69244.15831,-203.486408,45261.33351,-114725.3818,203.486408,0.2,36.14090125,-121.9020408,0.2605525,47.69978,2.872039,1.874785,0.05949348
169190,2021-04-22 17:02:00,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.125847782,2.781092844,2.13908963,43799.03637,-69244.2706,-203.5890694,45261.16907,-114725.4514,203.5890694,0.2,36.14090424,-121.9020398,0.2605525,46.28535,2.411657,1.412349,0.06125719
169191,2021-04-22 17:02:01,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.098716315,2.782526772,2.059945143,43799.20843,-69244.3699,-203.7485028,45261.01353,-114725.508,203.7485028,0.2,36.14090735,-121.9020387,0.2605525,44.16291,1.951274,4.186961,0.06125719
169192,2021-04-22 17:02:02,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7097,-0.060758012,2.767305257,2.000801497,43799.38763,-69244.4571,-203.8800575,45260.86514,-114725.5524,203.8800575,0.2,36.14091058,-121.9020376,0.2605525,44.30828,3.332421,3.262091,0.06125719
169193,2021-04-22 17:02:03,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,-0.01211536,2.775456087,1.914404418,43799.5727,-69244.53232,-204.0693145,45260.7226,-114725.5849,204.0693145,0.2,36.14091393,-121.9020366,0.2605525,44.02244,24.04963,2.33722,0.06125719
169194,2021-04-22 17:02:04,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,0.028740809,2.781127168,1.833844561,43799.76293,-69244.59372,-204.1880877,45260.58524,-114725.6036,204.1880877,0.2,36.14091739,-121.9020355,0.2605525,43.47542,6.555097,2.33722,0.06125719
169195,2021-04-22 17:02:05,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,0.061029582,2.789294814,1.799674876,43799.95645,-69244.64316,-204.3554118,45260.45117,-114725.6103,204.3554118,0.2,36.14092097,-121.9020345,0.2605525,43.78925,5.173951,1.874785,0.06125719
169196,2021-04-22 17:02:06,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,0.088847701,2.81751103,1.748813016,43800.15178,-69244.68298,-204.5023819,45260.3189,-114725.6074,204.5023819,0.2,36.14092463,-121.9020336,0.2605525,44.31829,2.411657,1.874785,0.06125719
169197,2021-04-22 17:02:07,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,0.10265312,2.831207361,1.677884301,43800.34878,-69244.71115,-204.6416319,45260.1883,-114725.5928,204.6416319,0.2,36.1409284,-121.9020326,0.2605525,43.80596,8.396627,1.412349,0.06125719
169198,2021-04-22 17:02:08,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,0.106472297,2.839171525,1.623343928,43800.54694,-69244.72754,-204.7291515,45260.05887,-114725.5665,204.7291515,0.2,36.14093226,-121.9020318,0.2605525,44.03933,2.411657,0.9499138,0.06154623
169199,2021-04-22 17:02:09,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,0.102170382,2.827259523,1.585729185,43800.7457,-69244.7326,-204.9562896,45259.93003,-114725.5288,204.9562896,0.2,36.14093621,-121.9020309,0.2605525,44.87801,13.00045,0.9499138,0.06154623
169200,2021-04-22 17:02:10,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,0.09330444,2.818312726,1.508436341,43800.94458,-69244.72638,-205.0519734,45259.80131,-114725.4799,205.0519734,0.2,36.14094025,-121.9020302,0.2605525,45.53663,11.15892,1.412349,0.06154623
169201,2021-04-22 17:02:11,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7098,0.07216336,2.80331511,1.434780939,43801.14282,-69244.70622,-205.1394891,45259.67196,-114725.417,205.1394891,0.2,36.14094439,-121.9020295,0.2605525,46.24386,4.713568,0.9499138,0.06154623
169202,2021-04-22 17:02:12,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7099,0.033468831,2.790042333,1.373069824,43801.33956,-69244.67235,-205.3021928,45259.5411,-114725.3404,205.3021928,0.2,36.14094862,-121.902029,0.2605525,45.9121,1.951274,2.33722,0.06154623
169203,2021-04-22 17:02:13,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7099,-0.016933869,2.790373138,1.312698261,43801.53407,-69244.62619,-205.4369727,45259.40802,-114725.2515,205.4369727,0.2,36.14095293,-121.9020285,0.2605525,45.09421,10.69854,3.724526,0.06154623
169204,2021-04-22 17:02:14,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7099,-0.054067377,2.791285508,1.264222344,43801.72581,-69244.56992,-205.5569048,45259.27216,-114725.1525,205.5569048,0.2,36.1409573,-121.9020282,0.2605525,45.17442,2.872039,2.33722,0.06154623
169205,2021-04-22 17:02:15,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7099,-0.099308231,2.779832378,1.216911044,43801.91458,-69244.50577,-205.675255,45259.13333,-114725.0457,205.675255,0.2,36.14096172,-121.9020279,0.2605525,45.01747,17.14389,2.33722,0.06154623
169206,2021-04-22 17:02:16,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7099,-0.140884279,2.78590058,1.176700719,43802.0992,-69244.4328,-205.7120445,45258.99036,-114724.93,205.7120445,0.2,36.14096618,-121.9020277,0.2605525,44.63419,7.01548,3.724526,0.002795297
169207,2021-04-22 17:02:17,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7099,-0.16406295,2.773028385,1.08747737,43802.27758,-69244.34785,-205.9365876,45258.84114,-114724.8023,205.9365876,0.2,36.14097069,-121.9020277,0.2605525,44.28312,5.634333,2.799655,0.002795297
169208,2021-04-22 17:02:18,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Certain REM Sleep,REM,Apnea,OPEN OCEAN,738268.7099,-0.180768111,2.764194493,1.028071926,43802.4482,-69244.2495,-206.0926427,45258.68416,-114724.6612,206.0926427,0.2,36.14097527,-121.9020278,0.2605525,43.85845,13.92121,2.33722,0.002795297
